bookId,title,series,author,rating,description,language,isbn,genres,characters,,,pages,,,firstPublishDate,awards,,,,,coverImg
40873273-snow-flower-and-the-secret-fan,Snow Flower and the Secret Fan,,Lisa See (Goodreads Author),4.08,"In nineteenth-century China, in a remote Hunan county, a girl named Lily, at the tender age of seven, is paired with a laotong, â€œold same,â€ in an emotional match that will last a lifetime. The laotong, Snow Flower, introduces herself by sending Lily a silk fan on which sheâ€™s painted a poem in nu shu, a unique language that Chinese women created in order to communicate in secret, away from the influence of men.As the years pass, Lily and Snow Flower send messages on fans, compose stories on handkerchiefs, reaching out of isolation to share their hopes, dreams, and accomplishments. Together, they endure the agony of foot-binding, and reflect upon their arranged marriages, shared loneliness, and the joys and tragedies of motherhood. The two find solace, developing a bond that keeps their spirits alive. But when a misunderstanding arises, their deep friendship suddenly threatens to tear apart.",English,B000FCK71U,"['Historical Fiction', 'Fiction', 'China', 'Historical', 'Asia', 'Book Club', 'Adult', 'Adult Fiction', 'Asian Literature', 'Novels']","['Snowflower', 'Lily']",,,288,,,10/28/2005,"['California Book Award for Fiction (Silver) (2005)', 'Lincoln Award Nominee (2008)', 'Asian/Pacific American Award for Literature for Adult Fiction Honor (2005)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532005164l/40873273._SY475_.jpg
28921.The_Remains_of_the_Day,The Remains of the Day,,Kazuo Ishiguro,4.12,"Librarian's note: See alternate cover edition of ISBN 0571225381 here.In the summer of 1956, Stevens, a long-serving butler at Darlington Hall, decides to take a motoring trip through the West Country. The six-day excursion becomes a journey into the past of Stevens and England, a past that takes in fascism, two world wars, and an unrealised love between the butler and his housekeeper.",English,1.00E+13,"['Fiction', 'Historical Fiction', 'Classics', 'Literature', 'Literary Fiction', 'Historical', 'Novels', 'British Literature', 'Contemporary', 'Audiobook']","['James Stevens', 'Miss Kenton', 'Lord Darlington', 'Mr. Farraday', 'Reginald Cardinal', 'M. Dupont', 'William Stevens', 'Senator Lewis']",,,258,,,10/28/1989,['Booker Prize (1989)'],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327128714l/28921.jpg
6936382-anna-and-the-french-kiss,Anna and the French Kiss,Anna and the French Kiss #1,Stephanie Perkins (Goodreads Author),4.01,"Anna is looking forward to her senior year in Atlanta, where she has a great job, a loyal best friend, and a crush on the verge of becoming more. Which is why she is less than thrilled about being shipped off to boarding school in Paris--until she meets Ã‰tienne St. Clair. Smart, charming, beautiful, Ã‰tienne has it all...including a serious girlfriend. But in the City of Light, wishes have a way of coming true. Will a year of romantic near-misses end with their long-awaited French kiss?",English,9.78E+12,"['Young Adult', 'Romance', 'Contemporary', 'Chick Lit', 'Fiction', 'Realistic Fiction', 'Young Adult Contemporary', 'Contemporary Romance', 'Teen', 'Young Adult Romance']","['Anna Oliphant', 'Ã‰tienne St. Clair', 'Meredith Chevalier', 'Rashmi', 'Joshua Wasserstein', 'Ellie', 'Bridgette Saunderwick', 'Christopher', 'Dave Higgenbottom', 'Sean Oliphant', 'Kevin Quiggley', 'Amanda Spitterton-Watts', 'Matt', 'Isla Martin']",,,372,,,,"['Georgia Peach Book Award Nominee for Honor book (2012)', ""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2013)"", 'Milwaukee County Teen Book Award Nominee (2012)', 'The Inky Awards Nominee for Silver Inky (2011)', 'Lincoln Award Nominee (2013)', 'CYBILS Award Nominee for Young Adult Fiction (2011)', 'Goodreads Choice Award Nominee for Goodreads Author, Young Adult Fiction  (2010)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358271931l/6936382.jpg
13497.A_Feast_for_Crows,A Feast for Crows,A Song of Ice and Fire #4,George R.R. Martin,4.14,"Crows will fight over a dead man's flesh, and kill each other for his eyes.Bloodthirsty, treacherous and cunning, the Lannisters are in power on the Iron Throne in the name of the boy-king Tommen. The war in the Seven Kingdoms has burned itself out, but in its bitter aftermath new conflicts spark to life.The Martells of Dorne and the Starks of Winterfell seek vengeance for their dead. Euron Crow's Eye, as black a pirate as ever raised a sail, returns from the smoking ruins of Valyria to claim the Iron Isles. From the icy north, where Others threaten the Wall, apprentice Maester Samwell Tarly brings a mysterious babe in arms to the Citadel.Against a backdrop of incest and fratricide, alchemy and murder, victory will go to the men and women possessed of the coldest steel and the coldest hearts.",English,9.78E+12,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Adult', 'Adventure', 'Dragons', 'Audiobook', 'Epic']","['Arya Stark', 'Jaime Lannister', 'Petyr Baelish', 'Sansa Stark', 'Varys', 'Brienne of Tarth', 'Samwell Tarly', 'Arianne Martell', 'Victarion Greyjoy', 'Asha Greyjoy', 'Pyp', 'Tommen Baratheon', 'Thoros of Myr', 'Jon Snow', 'Cersei Lannister']",,,1061,,,10/17/2005,"['Hugo Award Nominee for Best Novel (2006)', 'Locus Award Nominee for Best Fantasy Novel (2006)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429538615l/13497.jpg
13152.The_Angel_Experiment,The Angel Experiment,Maximum Ride #1,James Patterson (Goodreads Author),4.07,"Six unforgettable kids â€” with no families, no homes â€” are running for their lives. Max Ride and her best friends have the ability to fly. And that's just the beginning of their amazing powers. But they don't know where they come from, who's hunting them, why they are different from all other humans... and if they're meant to save mankind â€” or destroy it.",English,9.78E+12,"['Young Adult', 'Fantasy', 'Science Fiction', 'Fiction', 'Adventure', 'Paranormal', 'Teen', 'Action', 'Mystery', 'Urban Fantasy']","['Maximum Ride', 'Jeb Batchelder', 'Iggy', 'Nudge', 'Gasman', 'Angel (Maximum Ride)', 'Erasers', 'Fang', 'Ari']",,,445,,,4/1/2005,"['Lincoln Award Nominee (2008)', 'Missouri Gateway Readers Award Nominee (2008)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339277875l/13152.jpg
9460487-miss-peregrine-s-home-for-peculiar-children,Miss Peregrine's Home for Peculiar Children,Miss Peregrine's Peculiar Children #1,Ransom Riggs,3.91,"Alternate Cover edition for ISBN 9781594744761A mysterious island. An abandoned orphanage. A strange collection of very curious photographs. It all waits to be discovered in Miss Peregrine's Home for Peculiar Children, an unforgettable novel that mixes fiction and photography in a thrilling reading experience. As our story opens, a horrific family tragedy sets sixteen-year-old Jacob journeying to a remote island off the coast of Wales, where he discovers the crumbling ruins of Miss Peregrine's Home for Peculiar Children. As Jacob explores its abandoned bedrooms and hallways, it becomes clear that the children were more than just peculiar. They may have been dangerous. They may have been quarantined on a deserted island for good reason. And somehow-impossible though it seems-they may still be alive. A spine-tingling fantasy illustrated with haunting vintage photography, Miss Peregrine's Home for Peculiar Children will delight adults, teens, and anyone who relishes an adventure in the shadows.",English,1.00E+13,"['Fantasy', 'Young Adult', 'Fiction', 'Paranormal', 'Mystery', 'Horror', 'Time Travel', 'Historical Fiction', 'Supernatural', 'Adventure']","['Olive Abroholos Elephanta', 'Fiona Waters', 'Horace Somnusson', 'Millard Nullings', 'Jacob Portman', 'Emma Bloom', 'Alma Lefay Peregrine', 'Abraham Portman', 'Bronwyn Bruntley', ""Enoch O'Connor"", 'Ferdinand Portman', 'Hugh Apiston', 'Claire Densmore', 'Miss Avocet']",,,352,,,,"[""Grand Prix de l'Imaginaire for Roman jeunesse Ã©tranger (2015)"", ""Pennsylvania Young Readers' Choice Award for Young Adults (2014)"", 'California Young Readers Medal Nominee for Young Adult (2016)', 'The Kitschies Nominee for Golden Tentacle (Debut) (2011)', 'Goodreads Choice Award Nominee for Favorite Book and for Young Adult Fantasy & Science Fiction (2011)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546430481l/9460487._SY475_.jpg
7735333-matched,Matched,Matched #1,Ally Condie (Goodreads Author),3.66,"In the Society, officials decide. Who you love. Where you work. When you die.Cassia has always trusted their choices. Itâ€™s hardly any price to pay for a long life, the perfect job, the ideal mate. So when her best friend appears on the Matching screen, Cassia knows with complete certainty that he is the oneâ€¦until she sees another face flash for an instant before the screen fades to black. Now Cassia is faced with impossible choices: between Xander and Ky, between the only life sheâ€™s known and a path no one else has ever dared followâ€”between perfection and passion.Matched is a story for right now and storytelling with the resonance of a classic.",English,9.78E+12,"['Young Adult', 'Dystopia', 'Romance', 'Science Fiction', 'Fiction', 'Fantasy', 'Teen', 'Audiobook', 'Futuristic', 'Post Apocalyptic']","['Cassia Reyes', 'Ky Markham', 'Xander Carrow']",,,369,,,,"['South Carolina Book Award for Young Adult (2013)', 'Teen Buckeye Book Award (2012)', ""Pennsylvania Young Readers' Choice Award for Young Adults (2012)"", 'Rhode Island Teen Book Award (2012)', 'California Young Readers Medal for Young Adult (2013)', 'Lincoln Award Nominee (2013)', 'Literaturpreis der Jury der jungen Leser for Jugendbuch (2011)', 'Carnegie Medal Nominee (2012)', 'Missouri Gateway Readers Award Nominee (2013)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367706191l/7735333.jpg
43448.Flowers_in_the_Attic,Flowers in the Attic,Dollanganger #1,V.C. Andrews,3.82,"Such wonderful children. Such a beautiful mother. Such a lovely house. Such endless terror!It wasn't that she didn't love her children. She did. But there was a fortune at stakeâ€”a fortune that would assure their later happiness if she could keep the children a secret from her dying father.So she and her mother hid her darlings away in an unused attic.Just for a little while.But the brutal days swelled into agonizing years. Now Cathy, Chris, and the twins wait in their cramped and helpless world, stirred by adult dreams, adult desires, served a meager sustenance by an angry, superstitious grandmother who knows that the Devil works in dark and devious ways. Sometimes he sends children to do his workâ€”children whoâ€”one by oneâ€”must be destroyed....'Way upstairs there are four secrets hidden. Blond, beautiful, innocent struggling to stay alive....",English,9.78E+12,"['Fiction', 'Horror', 'Young Adult', 'Mystery', 'Classics', 'Romance', 'Gothic', 'Thriller', 'Drama', 'Adult']","['Cathy Dollanganger', 'Chris Dollanganger', 'Cory Dollanganger', 'Carrie Dollanganger', 'Corrine Dollanganger', 'Olivia Foxworth']",,,389,,,,['Books I Loved Best Yearly (BILBY) Awards for Secondary (1993)'],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327880853l/43448._SX318_SY475_.jpg
7354.The_Shipping_News,The Shipping News,,Annie Proulx,3.86,"When Quoyle's two-timing wife meets her just deserts, he retreats with his two daughters to his ancestral home on the starkly beautiful Newfoundland coast, where a rich cast of local characters and family members all play a part in Quoyle's struggle to reclaim his life. As Quoyle confronts his private demons--and the unpredictable forces of nature and society--he begins to see the possibility of love without pain or misery. A vigorous, darkly comic, and at times magical portrait of the contemporary North American family, The Shipping News shows why Annie Proulx is recognized as one of the most gifted and original writers in America today.",English,9.78E+12,"['Fiction', 'Contemporary', 'Literature', 'Canada', 'Literary Fiction', 'Novels', 'Classics', 'American', 'Adult Fiction', 'Adult']",[],,,337,,,10/28/1993,"['Pulitzer Prize for Fiction (1994)', 'National Book Award for Fiction (1993)', 'Irish Times International Fiction Prize (1993)', 'Chicago Tribune Heartland Prize for Fiction (1993)', 'National Book Critics Circle Award Nominee for Fiction (1993)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554192241l/7354._SY475_.jpg
8664353-unbroken,"Unbroken: A World War II Story of Survival, Resilience and Redemption",,Laura Hillenbrand,4.36,"
  In her long-awaited new book, Laura Hillenbrand writes with the same rich and vivid narrative voice she displayed in Seabiscuit. Telling an unforgettable story of a man's journey into extremity, Unbroken is a testament to the resilience of the human mind, body, and spirit.
On a May afternoon in 1943, an Army Air Forces bomber crashed into the Pacific Ocean and disappeared, leaving only a spray of debris and a slick of oil, gasoline, and blood. Then, on the ocean surface, a face appeared. It was that of a young lieutenant, the plane's bombardier, who was struggling to a life raft and pulling himself aboard. So began one of the most extraordinary odysseys of the Second World War.The lieutenantâ€™s name was Louis Zamperini. In boyhood, he'd been a cunning and incorrigible delinquent, breaking into houses, brawling, and fleeing his home to ride the rails. As a teenager, he had channeled his defiance into running, discovering a prodigious talent that had carried him to the Berlin Olympics and within sight of the four-minute mile. But when war had come, the athlete had become an airman, embarking on a journey that led to his doomed flight, a tiny raft, and a drift into the unknown.Ahead of Zamperini lay thousands of miles of open ocean, leaping sharks, a foundering raft, thirst and starvation, enemy aircraft, and, beyond, a trial even greater. Driven to the limits of endurance, Zamperini would answer desperation with ingenuity; suffering with hope, resolve, and humor; brutality with rebellion. His fate, whether triumph or tragedy, would be suspended on the fraying wire of his will.",English,9.78E+12,"['Nonfiction', 'History', 'Biography', 'World War II', 'War', 'Historical', 'Audiobook', 'Military Fiction', 'Memoir', 'Biography Memoir']","['Louie Zamperini', 'Russell Allen Phillips', 'Pete Zamperini', 'Stanley Pillsbury', 'Harry Brooks', 'Payton Jordan', 'Anthony Zamperini', 'Louise Zamperini', 'Francis McNamara (Mac)', 'William Harris', 'Fred Garrett', 'Frank Tinker', 'ThorbjÃ¸rn Christiansen', 'Sylvia Zamperini Flammer', 'Virginia Zamperini', 'Lynn Moody', 'Cecy Perry', 'Cynthia Zamperini (Applewhite)', 'Harry Read', 'Yukichi Kano']",,,492,,,,"['Los Angeles Times Book Prize for Biography (2010)', ""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2014)"", 'Indies Choice Book Award for Nonfiction (2011)', 'Dayton Literary Peace Prize Nominee for NonFiction (2011)', 'Lincoln Award Nominee (2015)', 'Andrew Carnegie Medal Nominee for Nonfiction (2012)', 'Goodreads Choice Award Nominee for History and Biography (2010)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327861115l/8664353.jpg
136116.The_Scarlet_Pimpernel,The Scarlet Pimpernel,The Scarlet Pimpernel (publication order) #1,Emmuska Orczy,4.06,"Armed with only his wits and his cunning, one man recklessly defies the French revolutionaries and rescues scores of innocent men, women, and children from the deadly guillotine. His friends and foes know him only as the Scarlet Pimpernel. But the ruthless French agent Chauvelin is sworn to discover his identity and to hunt him down.",English,9.78E+12,"['Classics', 'Historical Fiction', 'Fiction', 'Adventure', 'Romance', 'Historical', 'Mystery', 'Literature', 'France', 'French Revolution']","['Percy Blakeney', 'Marguerite Blakeney', 'George IV', 'Citizen Armand Chauvelin', 'Armand St. Just', 'Suzanne de Tournay', 'Sir Andrew Ffoulkes']",,,182,,,10/28/2005,[],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406764899l/136116.jpg
15717943-hopeless,Hopeless,Hopeless #1,Colleen Hoover (Goodreads Author),4.29,"Sometimes discovering the truth can leave you more hopeless than believing the liesâ€¦Thatâ€™s what seventeen-year-old Sky realizes after she meets Dean Holder. A guy with a reputation that rivals her own and an uncanny ability to invoke feelings in her sheâ€™s never had before. He terrifies her and captivates her all in the span of just one encounter, and something about the way he makes her feel sparks buried memories from a past that she wishes could just stay buried.Sky struggles to keep him at a distance knowing heâ€™s nothing but trouble, but Holder insists on learning everything about her. After finally caving to his unwavering pursuit, Sky soon finds that Holder isnâ€™t at all who heâ€™s been claiming to be. When the secrets heâ€™s been keeping are finally revealed, every single facet of Skyâ€™s life will change forever.",English,9.78E+12,"['Romance', 'New Adult', 'Young Adult', 'Contemporary', 'Contemporary Romance', 'Fiction', 'Abuse', 'High School', 'Chick Lit', 'Drama']","['Six', 'Dean Holder', 'Sky Davis']",,,410,,,12/17/2012,[],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353489892l/15717943.jpg
14201.Jonathan_Strange_Mr_Norrell,Jonathan Strange & Mr Norrell,,Susanna Clarke,3.82,"Librarian note: Alternate cover edition of 9780765356154.Sophisticated, witty, and ingeniously convincing, Susanna Clarke's magisterial novel weaves magic into a flawlessly detailed vision of historical England. She has created a world so thoroughly enchanting that eight hundred pages leave readers longing for more.English magicians were once the wonder of the known world, with fairy servants at their beck and call; they could command winds, mountains, and woods. But by the early 1800s they have long since lost the ability to perform magic. They can only write long, dull papers about it, while fairy servants are nothing but a fading memory.But at Hurtfew Abbey in Yorkshire, the rich, reclusive Mr Norrell has assembled a wonderful library of lost and forgotten books from England's magical past and regained some of the powers of England's magicians. He goes to London and raises a beautiful young woman from the dead. Soon he is lending his help to the government in the war against Napoleon Bonaparte, creating ghostly fleets of rain-ships to confuse and alarm the French.All goes well until a rival magician appears. Jonathan Strange is handsome, charming, and talkative-the very opposite of Mr Norrell. Strange thinks nothing of enduring the rigors of campaigning with Wellington's army and doing magic on battlefields. Astonished to find another practicing magician, Mr Norrell accepts Strange as a pupil. But it soon becomes clear that their ideas of what English magic ought to be are very different. For Mr Norrell, their power is something to be cautiously controlled, while Jonathan Strange will always be attracted to the wildest, most perilous forms of magic. He becomes fascinated by the ancient, shadowy figure of the Raven King, a child taken by fairies who became king of both England and Faerie, and the most legendary magician of all. Eventually Strange's heedless pursuit of long-forgotten magic threatens to destroy not only his partnership with Norrell, but everything that he holds dear.",English,1.00E+13,"['Fantasy', 'Fiction', 'Historical Fiction', 'Historical', 'Magic', 'Science Fiction Fantasy', 'Alternate History', 'Audiobook', 'Adult', 'Magical Realism']","['Jonathan Strange', 'Gilbert Norrell', 'George Gordon Byron, 6th Baron Byron', 'John Uskglass (The Raven King)', 'John Childermass', 'Vinculus', 'Robert Jenkinson, 2nd Earl of Liverpool', 'Arthur Wellesley, 1st Duke of Wellington', 'Stephen Black', 'John Segundus', 'Mr. Honeyfoot', 'Mrs. Honeyfoot', 'Christopher Drawlight', 'Henry Lascelles', 'Jeremy Johns', 'Arabella Woodhope Strange', 'Laurence Strange', 'Sir Walter Pole', 'Lady Emma Wintertowne Pole', 'Henry Woodhope', 'John Hyde', 'Dr. Lancelot Greysteel', 'Louisa Greysteel', 'Flora Greysteel', 'Mrs Delgado', 'Napoleon Bonaparte']",,,1006,,,9/8/2004,"['Hugo Award for Best Novel (2005)', 'Booker Prize Nominee for Longlist (2004)', 'Nebula Award Nominee for Best Novel (2005)', 'Locus Award for Best First Novel and Nominee for Best Fantasy Novel (2005)', 'Guardian First Book Award Nominee (2004)', 'World Fantasy Award for Best Novel (2005)', 'Mythopoeic Fantasy Award for Adult Literature (2005)', 'Book Sense Book of the Year Award for Adult Fiction (2005)', 'British Fantasy Award Nominee for Best Novel (2005)', 'Cena Akademie SFFH for Kniha roku (Book of the Year) (2007)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357027589l/14201._SY475_.jpg
187181.The_Chosen,The Chosen,Reuven Malther #1,Chaim Potok,4.04,"It is the now-classic story of two fathers and two sons and the pressures on all of them to pursue the religion they share in the way that is best suited to each. And as the boys grow into young men, they discover in the other a lost spiritual brother, and a link to an unexplored world that neither had ever considered before. In effect, they exchange places, and find the peace that neither will ever retreat from again. . . .",English,9.78E+12,"['Fiction', 'Classics', 'Historical Fiction', 'Young Adult', 'Jewish', 'Religion', 'School', 'Literature', 'Judaism', 'Novels']","['Reuven Malter', 'Danny Saunders']",,,304,,,10/28/1966,"['Edward Lewis Wallant Award (1967)', 'National Book Award Finalist for Fiction (1968)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403191327l/187181.jpg
285092.High_Fidelity,High Fidelity,,Nick Hornby,3.93,"Do you know your desert-island, all-time, top five most memorable split-ups?Rob does. He keeps a list, in fact. But Laura isn't on it - even though she's just become his latest ex. He's got his life back, you see. He can just do what he wants when he wants: like listen to whatever music he likes, look up the girls that are on his list, and generally behaves as if Laura never mattered. But Rob finds he can't move on. He's stuck in a really deep groove - and it's called Laura. Soon, he's asking himself some big questions: about love, about life - and about why we choose to share ours with the people we do.",English,9.78E+12,"['Fiction', 'Music', 'Contemporary', 'Humor', 'Romance', 'Novels', 'British Literature', 'Literature', 'Comedy', 'Adult Fiction']",[],,,340,,,10/28/1995,[],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327928082l/285092._SY475_.jpg
394535.Blood_Meridian_or_the_Evening_Redness_in_the_West,"Blood Meridian, or the Evening Redness in the West",,Cormac McCarthy,4.17,"Blood Meridian is an epic novel of the violence and depravity that attended America's westward expansion, brilliantly subverting the conventions of the Western novel and the mythology of the Wild West. Based on historical events that took place on the Texas-Mexico border in the 1850s, it traces the fortunes of the Kid, a fourteen-year-old Tennesseean who stumbles into a nightmarish world where Indians are being murdered and the market for their scalps is thriving.",English,1.00E+13,"['Fiction', 'Historical Fiction', 'Westerns', 'Classics', 'Literature', 'Novels', 'American', 'Horror', 'Historical', 'Literary Fiction']","['The kid', 'Judge Holden', 'Louis Toadvine', 'Captain White', 'John Joel Glanton', 'Benjamin Tobin', 'David Brown', 'John Jackson']",,,351,,,4/28/1985,[],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453995760l/394535._SY475_.jpg
18143977-all-the-light-we-cannot-see,All the Light We Cannot See,,Anthony Doerr (Goodreads Author),4.33,"An alternate cover for this ISBN can be found hereFrom the highly acclaimed, multiple award-winning Anthony Doerr, the stunningly beautiful instant New York Times bestseller about a blind French girl and a German boy whose paths collide in occupied France as both try to survive the devastation of World War II.Marie-Laure lives in Paris near the Museum of Natural History, where her father works. When she is twelve, the Nazis occupy Paris and father and daughter flee to the walled citadel of Saint-Malo, where Marie-Laureâ€™s reclusive great uncle lives in a tall house by the sea. With them they carry what might be the museumâ€™s most valuable and dangerous jewel.In a mining town in Germany, Werner Pfennig, an orphan, grows up with his younger sister, enchanted by a crude radio they find that brings them news and stories from places they have never seen or imagined. Werner becomes an expert at building and fixing these crucial new instruments and is enlisted to use his talent to track down the resistance. Deftly interweaving the lives of Marie-Laure and Werner, Doerr illuminates the ways, against all odds, people try to be good to one another.",English,9.78E+12,"['Historical Fiction', 'Fiction', 'Historical', 'War', 'World War II', 'Adult', 'Audiobook', 'France', 'Book Club', 'Adult Fiction']","['Werner Pfennig', 'Marie-Laure LeBlanc', 'Frank Volkheimer', 'Etienne LeBlanc', 'Frederick (All the Light We Cannot See)', 'Jutta Pfennig', 'Madame Manec', 'Reinhold von Rumpel', 'Frau Elena', 'Daniel LeBlanc', 'Dr. Hauptmann', 'Walter Bernd', 'Bastian']",,,531,,,5/28/2014,"['Pulitzer Prize for Fiction (2015)', 'Audie Award for Fiction (2015)', 'ALA Alex Award (2015)', 'Dayton Literary Peace Prize Nominee for Fiction (2015)', 'Ohioana Book Award for Fiction (2015)', 'Australian Book Industry Award (ABIA) for International Book (2015)', 'Andrew Carnegie Medal for Fiction (2015)', 'Idaho Book of the Year Award (2014)', 'National Book Award Finalist for Fiction (2014)', 'Goodreads Choice Award for Historical Fiction (2014) and Nominee for Best of the Best  (2018)', 'International Dublin Literary Award Nominee (2016)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451445646l/18143977.jpg
11324204-houdini-heart,Houdini Heart,,Ki Longfellow (Goodreads Author),4.22,"HOUDINI HEART harkens back to the masters of suspenseful supernatural horror: Poe, Lovecraft, Shirley Jackson, but speaks with a wholly fresh voice. Once caught in its pages, there's no escaping Longfellow's terrible tale. Weeks ago, she was one of Hollywood's biggest writers, wed to one of its greatest stars. The doting mother of their golden child. But now? She's alone, tortured by a horrifying secret no woman could bear. Pursued by those she can't outrun, anguished by a guilt she can't endure, and driven close to madness, she flees to the one place she's ever called home: a small town in Vermont where River House still stands. To a child, the splendid hotel was mysterious and magical and all its glamorous guests knew delicious secrets. Cocooned in its walls, she will write one last book. Her atonement? Or her suicide note? But life is never as you dream it, and River House isn't what she'd always imagined it was. Intense, literary, and harrowing, Houdini Heart is a tale of bone-chilling horror, emotional torment, and psychological terror. Gripped by River House, trapped in an aging hotel of mirrors only Houdini could escape, how much can haunt a mind before it too is only a thing once imagined? ""A haunting and disturbing journey through the psyche.""-Erika Mailman, Author of ""The Witch's Trinity""",English,9.78E+12,"['Horror', 'Fantasy', 'Fiction', 'Mystery', 'Magical Realism', 'Literature', 'Gothic', 'Thriller', 'Supernatural', 'Mythology']",[],,,254,,,,[],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510418043l/11324204._SY475_.jpg
249747.Artemis_Fowl,Artemis Fowl,Artemis Fowl #1,Eoin Colfer,3.85,"Twelve-year-old Artemis Fowl is a millionaire, a genius, and above all, a criminal mastermind. But even Artemis doesn't know what he's taken on when he kidnaps a fairy, Captain Holly Short of the LEPrecon Unit. These aren't the fairies of bedtime storiesâ€”they're dangerous! Full of unexpected twists and turns, Artemis Fowl is a riveting, magical adventure.",English,9.78E+12,"['Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure', 'Science Fiction', 'Magic', 'Urban Fantasy', 'Audiobook']","['Artemis Fowl II', 'Domovoi Butler', 'Captain Holly Short', 'Commander Julius Root', 'Foaly', 'Mulch Diggums', 'Juliet Butler', 'Angeline Fowl', 'Captain Trouble Kelp', 'Briar Cudgeon', 'Nguyen Xuan', 'Corporal Grub Kelp', 'Professor Cumulus', 'Dr Jerbal Argon', 'Chix Verbil']",,,396,,,4/26/2001,"['Garden State Book Award for Fiction (Grades 6-8) (2004)', ""Massachusetts Children's Book Award (2003)"", 'Blue Hen Book Award for Chapter Book (2003)', 'Rhode Island Teen Book Award Nominee (2002)', ""Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2004)""]",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327945104l/249747.jpg
19302.Pippi_Longstocking,Pippi Longstocking,Pippi LÃ¥ngstrump #1,"Astrid Lindgren, Florence Lamborn (Translator), Louis S. Glanzman (Illustrator)",4.13,"Tommy and his sister Annika have a new neighbor, and her name is Pippi Longstocking. She has crazy red pigtails, no parents to tell her what to do, a horse that lives on her porch, and a flair for the outrageous that seems to lead to one adventure after another!
--back cover",English,9.78E+12,"['Classics', 'Childrens', 'Fiction', 'Young Adult', 'Middle Grade', 'Fantasy', 'Humor', 'Adventure', 'Juvenile', 'Swedish Literature']","['Tommy Settergren', 'Pippi LÃ¥ngstrump', 'Annika Gannec', 'Mrs. Settergren', 'Mr. Nilsson the monkey']",,,160,,,10/28/2045,['Lewis Carroll Shelf Award (1973)'],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519300455l/19302._SX318_.jpg
3950967-the-tales-of-beedle-the-bard,The Tales of Beedle the Bard,Hogwarts Library,J.K. Rowling,4.06,"The Tales of Beedle the Bard contains five richly diverse fairy tales, each with its own magical character, that will variously bring delight, laughter and the thrill of mortal peril.Additional notes for each story penned by Professor Albus Dumbledore will be enjoyed by Muggles and wizards alike, as the Professor muses on the morals illuminated by the tales, and reveals snippets of information about life at Hogwarts.A uniquely magical volume, with illustrations by the author, J. K. Rowling, that will be treasured for years to come.",English,9.78E+12,"['Fantasy', 'Fiction', 'Young Adult', 'Short Stories', 'Childrens', 'Magic', 'Middle Grade', 'Fairy Tales', 'Science Fiction Fantasy', 'Audiobook']",[],,,109,,,,['Locus Award Nominee for Art Book (2019)'],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373467575l/3950967.jpg
10956.The_Virgin_Suicides,The Virgin Suicides,,Jeffrey Eugenides,3.82,"The shocking thing about the girls was how nearly normal they seemed when their mother let them out for the one and only date of their lives. Twenty years on, their enigmatic personalities are embalmed in the memories of the boys who worshipped them and who now recall their shared adolescence: the brassiere draped over a crucifix belonging to the promiscuous Lux; the sisters' breathtaking appearance on the night of the dance; and the sultry, sleepy street across which they watched a family disintegrate and fragile lives disappear.",English,9.78E+12,"['Fiction', 'Contemporary', 'Classics', 'Young Adult', 'Literary Fiction', 'Coming Of Age', 'Novels', 'Literature', 'Adult Fiction', 'Adult']","['Cecilia Lisbon', 'Lux Lisbon', 'Mary Lisbon', 'Therese Lisbon', 'Bonnie Lisbon']",,,250,,,10/28/1993,[],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319032910l/10956.jpg
